brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,Panetón en Bolsa 900 g,S/ 10.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Panetón en Bolsa,10.9
DONOFRIO,Caja x 6 Panetón Caja X 880 gr,S/ 150.40,tottus,PANETÓN,2024-12-04 13:02:00.711337,880.0,g,Caja x 6 Panetón Caja X r,150.4
DONOFRIO,Panetón Pasas Frutas Caja 880 gr,S/ 25.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,880.0,g,Panetón Pasas Frutas Caja r,25.5
DONOFRIO,Caja x 6 Panetón Bolsa x 880 gr,S/ 136.80,tottus,PANETÓN,2024-12-04 13:02:00.711337,880.0,g,Caja x 6 Panetón Bolsa x r,136.8
DONOFRIO,Panetón Pasas Frutas Bolsa 880 gr,S/ 23.20,tottus,PANETÓN,2024-12-04 13:02:00.711337,880.0,g,Panetón Pasas Frutas Bolsa r,23.2
BLANCA FLOR,Panetón en Bolsa 900 g,S/ 19.70,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Panetón en Bolsa,19.7
TOTTUS,Panetón en Bolsa Pack 6 Unidades 900 g,S/ 64.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,6.0,un,Panetón en Bolsa Pack ades,64.9
BLANCA FLOR,Paneton 900 g,S/ 22.40,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Paneton,22.4
TODINNO,PANETON 900G+TODINNITO 85G C/FRUTA CONF,S/ 26.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,PANETON +TODINNITO  C/FRUTA CONF,26.5
DONOFRIO,Bizcocho Chocotoncito Bolsa 80 gr,S/ 3.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,80.0,g,Bizcocho Chocotoncito Bolsa r,3.9
BIMBO,Panetón en Bolsa 900 g,S/ 20.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Panetón en Bolsa,20.9
BLANCA FLOR,Panetón Chocoton Caja x 450 g,S/ 18.80,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,Panetón Chocoton Caja x,18.8
GLORIA,Panetón Dolcci Bolsa x 800 g,S/ 19.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,800.0,g,Panetón Dolcci Bolsa x,19.9
BUON NATALE,Caja x 6 Panetón Caja x 750 g,S/ 132,tottus,PANETÓN,2024-12-04 13:02:00.711337,750.0,g,Caja x 6 Panetón Caja x,132.0
TODINNO,Panetón Bolsa 900 g + Todinnito 85 g,S/ 22.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Panetón Bolsa  + Todinnito,22.5
TODINNO,Caja x 6 Panetón Caja x 900 g + Todinnito 85 g,S/ 156,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Caja x 6 Panetón Caja x  + Todinnito,156.0
BIMBO,Panetón En Caja x 900 g,S/ 23.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Panetón En Caja x,23.5
DONOFRIO,Panetón Chocoton Relleno Doble Chocolat Caja 450 gr,S/ 22.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,Panetón Chocoton Relleno Doble Chocolat Caja r,22.5
TODINNO,Caja 6 Panetón Bolsa 900 g +Todinnito 85g,S/ 132,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Caja 6 Panetón Bolsa  +Todinnito,132.0
TOTTUS,Panetón Lata Navidad x 900 gr,S/ 25.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Panetón Lata Navidad x r,25.9
BAUDUCCO,Panetón Frutado 750 g,S/ 30.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,750.0,g,Panetón Frutado,30.9
DONOFRIO,Panetón Integral C/Naranja Y Linaza 500 gr,S/ 18.60,tottus,PANETÓN,2024-12-04 13:02:00.711337,500.0,g,Panetón Integral C/Naranja Y Linaza r,18.6
D'ONOFRIO,Panetón Donofrio Panetoncito Bolsa x 80 g,S/ 3.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,80.0,g,Panetón Donofrio Panetoncito Bolsa x,3.9
PRECIO UNO,Panetón Tradicional x 750 gr,S/ 9.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,750.0,g,Panetón Tradicional x r,9.9
COSTA,Panetón Frutas Confitadas Pasas Bolsa 800 g,S/ 18.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,800.0,g,Panetón Frutas Confitadas Pasas Bolsa,18.9
BLANCA FLOR,Caja x 6 Panetón Chocotón Caja x 450 g,S/ 107.81,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,Caja x 6 Panetón Chocotón Caja x,107.81
BUON NATALE,PANETON CAJA 750 GR,S/ 22.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,750.0,g,PANETON CAJA R,22.9
BIANCHI,Panetón Caja x 900 g,S/ 22.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Panetón Caja x,22.9
TODINNO,Panetón Al Cioccolato en Caja 500 g,S/ 17.10,tottus,PANETÓN,2024-12-04 13:02:00.711337,500.0,g,Panetón Al Cioccolato en Caja,17.1
SAN JORGE,Panetón Ziplock Poessia 900 gr,S/ 26.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Panetón Ziplock Poessia r,26.5
DONOFRIO,Panetón Chocotón Sabor Chocolate 450g,S/ 20.30,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,Panetón Chocotón Sabor Chocolate,20.3
SAN JORGE,Panetón Bolsa x 900 gr,S/ 23.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,Panetón Bolsa x r,23.5
BAUDUCCO,Panettone Chocolate Caja X 680 gr,S/ 30.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,680.0,g,Panettone Chocolate Caja X r,30.9
