description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Panetón Tradicional Wong Bolsa 800g,S/ 12.90,wong,PANETÓN,2024-12-04 18:21:01.895856,800.0,g,Panetón Tradicional Wong Bolsa,12.9
Panetón D'Onofrio Caja 880g,S/ 25.90,wong,PANETÓN,2024-12-04 18:21:01.895856,880.0,g,Panetón D'Onofrio Caja,25.9
Panetón Donofrio 880g,S/ 23.50,wong,PANETÓN,2024-12-04 18:21:01.895856,880.0,g,Panetón Donofrio,23.5
Panetón Blanca Flor Doypack 900g,S/ 22.30,wong,PANETÓN,2024-12-04 18:21:01.895856,900.0,g,Panetón Blanca Flor Doypack,22.3
Panetón con Gotas Sabor Chocolate Chocotón Caja 450g,S/ 18.00,wong,PANETÓN,2024-12-04 18:21:01.895856,450.0,g,Panetón con Gotas Sabor Chocolate Chocotón Caja,18.0
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.50,wong,PANETÓN,2024-12-04 18:21:01.895856,90.0,g,Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack,2.5
Panetón Bauducco Caja 750g,S/ 30.90,wong,PANETÓN,2024-12-04 18:21:01.895856,750.0,g,Panetón Bauducco Caja,30.9
Panetón Gloria Doypack 900g,S/ 23.90,wong,PANETÓN,2024-12-04 18:21:01.895856,900.0,g,Panetón Gloria Doypack,23.9
Panetón D'onofrio Lata 880g Surtido,S/ 45.90,wong,PANETÓN,2024-12-04 18:21:01.895856,880.0,g,Panetón D'onofrio Lata  Surtido,45.9
Panetón Wong Frutos Secos Caja 800g,S/ 52.90,wong,PANETÓN,2024-12-04 18:21:01.895856,800.0,g,Panetón Wong Frutos Secos Caja,52.9
Panetón D'onofrio Panetoncito Caja 90g,S/ 4.50,wong,PANETÓN,2024-12-04 18:21:01.895856,90.0,g,Panetón D'onofrio Panetoncito Caja,4.5
Panetón Blanca Flor Caja 900g,S/ 24.70,wong,PANETÓN,2024-12-04 18:21:01.895856,900.0,g,Panetón Blanca Flor Caja,24.7
Panetón Donofrio Caja 1.3kg,S/ 39.90,wong,PANETÓN,2024-12-04 18:21:01.895856,1.3,kg,Panetón Donofrio Caja,39.9
Panetón con Trozos de Chocolate Properzi Caja 1kg,S/ 94.90,wong,PANETÓN,2024-12-04 18:21:01.895856,1.0,kg,Panetón con Trozos de Chocolate Properzi Caja,94.9
Panetón Properzi Caja 1kg,S/ 94.90,wong,PANETÓN,2024-12-04 18:21:01.895856,1.0,kg,Panetón Properzi Caja,94.9
Panetón Gloria Caja 900g,S/ 26.90,wong,PANETÓN,2024-12-04 18:21:01.895856,900.0,g,Panetón Gloria Caja,26.9
Panetón San Jorge Gran Panetón Caja 1.5kg,S/ 34.90,wong,PANETÓN,2024-12-04 18:21:01.895856,1.5,kg,Panetón San Jorge Gran Panetón Caja,34.9
Panetón Winter's Sin Pasas Sin Frutas Doypack 500g,S/ 16.90,wong,PANETÓN,2024-12-04 18:21:01.895856,500.0,g,Panetón Winter's Sin Pasas Sin Frutas Doypack,16.9
Panetón Gloria Lata 900g,S/ 39.90,wong,PANETÓN,2024-12-04 18:21:01.895856,900.0,g,Panetón Gloria Lata,39.9
Panetón con Gotas Sabor Chocolate Todinno Cioccolato 500g,S/ 16.90,wong,PANETÓN,2024-12-04 18:21:01.895856,500.0,g,Panetón con Gotas Sabor Chocolate Todinno Cioccolato,16.9
Panetón Cuisine & Co Tradicional Doypack 800g,S/ 18.90,wong,PANETÓN,2024-12-04 18:21:01.895856,800.0,g,Panetón Cuisine & Co Tradicional Doypack,18.9
Panetón Gloria Pasión Avellanas Caja 500g,S/ 22.90,wong,PANETÓN,2024-12-04 18:21:01.895856,500.0,g,Panetón Gloria Pasión Avellanas Caja,22.9
Panetón de Lúcuma Ricco's Chocolúcuma Caja 500g,S/ 21.00,wong,PANETÓN,2024-12-04 18:21:01.895856,500.0,g,Panetón de Lúcuma Ricco's Chocolúcuma Caja,21.0
Panetón Bimbo Doypack 900g,S/ 21.90,wong,PANETÓN,2024-12-04 18:21:01.895856,900.0,g,Panetón Bimbo Doypack,21.9
