description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Fórmula Infantil SIMILAC Total Comfort Caja 1.4Kg,SIMILAC,S/ 275.50,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,1.4,kg,Fórmula Infantil SIMILAC Total Comfort Caja,275.5
Fórmula Láctea NAN 2 Bebés Lata 390g,NAN,S/ 6.50,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,390.0,g,Fórmula Láctea NAN 2 Bebés Lata,6.5
Fórmula Infantil SIMILAC 3 HMO Caja 2100g,SIMILAC,S/ 194.30,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,2100.0,g,Fórmula Infantil SIMILAC 3 HMO Caja,194.3
Fórmula Nutricional GLUCERNA Vainilla para Diabéticos Lata 850g,GLUCERNA,S/ 137.69,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,850.0,g,Fórmula Nutricional GLUCERNA Vainilla para Diabéticos Lata,137.69
Fórmula Infantil SIMILAC Total Comfort Lata 820g,SIMILAC,S/ 177.50,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,820.0,g,Fórmula Infantil SIMILAC Total Comfort Lata,177.5
Fórmula Infantil SIMILAC 3 HMO Lata 800g,SIMILAC,S/ 83.90,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,800.0,g,Fórmula Infantil SIMILAC 3 HMO Lata,83.9
Fórmula Nutricional GLUCERNA Vainilla Botella 237ml,GLUCERNA,S/ 13.84,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,237.0,ml,Fórmula Nutricional GLUCERNA Vainilla Botella,13.84
Fórmula Láctea de Crecimiento NAN 3 Lata 390g Paquete 6un,NAN,S/ 33.40,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,3.0,l,Fórmula Láctea de Crecimiento NAN ata  Paquete,33.4
Fórmula Láctea NAN 2 Bebés Lata 390g Paquete 6un,NAN,S/ 37.10,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,390.0,g,Fórmula Láctea NAN 2 Bebés Lata  Paquete,37.1
Fórmula Láctea de Crecimiento NAN 3 Lata 390g,NAN,S/ 6.50,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,3.0,l,Fórmula Láctea de Crecimiento NAN ata,6.5
Fórmula Infantil SIMILAC 2 HMO Lata 800g,SIMILAC,S/ 158.90,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,800.0,g,Fórmula Infantil SIMILAC 2 HMO Lata,158.9
Shampoo Fórmula Vegana URBAN CARE Ácido Hialurónico Tubo 250ml,URBAN CARE,S/ 39.90,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,250.0,ml,Shampoo Fórmula Vegana URBAN CARE Ácido Hialurónico Tubo,39.9
Shampoo Fórmula Vegana URBAN CARE Twisted Curls Tubo 250ml,URBAN CARE,S/ 39.90,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,250.0,ml,Shampoo Fórmula Vegana URBAN CARE Twisted Curls Tubo,39.9
Desatorados para Cocinas DIAMANTE Fórmula Especial para Tuberías Botella 1Kg,DIAMANTE,S/ 12.89,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,1.0,kg,Desatorados para Cocinas DIAMANTE Fórmula Especial para Tuberías Botella,12.89
Chocolate LA IBÉRICA CORAZÓN Negro en forma de corazón Caja 80g,LA IBERICA,S/ 19.00,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,80.0,g,Chocolate LA IBÉRICA CORAZÓN Negro en forma de corazón Caja,19.0
Marshmallow COLOMBINA Millows sabores frutados forma de arcoiris Bolsa 145Gr,COLOMBINA,S/ 5.00,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,145.0,g,Marshmallow COLOMBINA Millows sabores frutados forma de arcoiris Bolsa r,5.0
Papas Prefritas BEM BRASIL con Forma de Caritas Bolsa 1.05Kg,BEM BRASIL,S/ 12.49,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,1.05,kg,Papas Prefritas BEM BRASIL con Forma de Caritas Bolsa,12.49
Galletas para Perros GNAWLERS en forma de Huesos Sabor Carne Paquete 180g,GNAWLERS,S/ 11.50,vivanda,FÓRMULA PARA LACTANTES,2024-12-06 11:35:47.741703,180.0,g,Galletas para Perros GNAWLERS en forma de Huesos Sabor Carne Paquete,11.5
