description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Gaseosa Pepsi Botella 355 ml,,355.0,ml,1.3,metro,2024-12-05 16:54:43.458781,BEBIDAS GASEOSAS,355.0,ml,1.3,BEBIDAS GASEOSAS
Gaseosa Cola 355 mL,PEPSI,355.0,ml,1.3,tottus,2024-12-05 12:47:41.513258,BEBIDAS GASEOSAS,355.0,ml,1.3,BEBIDAS GASEOSAS
Gaseosa Cool Fresh Sabor Cola Amarilla Botella 350ml,,350.0,ml,1.3,metro,2024-12-05 16:54:43.458781,BEBIDAS GASEOSAS,350.0,ml,1.3,BEBIDAS GASEOSAS
Gaseosa Cool Fresh Sabor Cola Botella 350ml,,350.0,ml,1.3,metro,2024-12-05 16:54:43.458781,BEBIDAS GASEOSAS,350.0,ml,1.3,BEBIDAS GASEOSAS
Gaseosa Guaranita Botella 300 ml,,300.0,ml,1.5,metro,2024-12-05 16:54:43.458781,BEBIDAS GASEOSAS,300.0,ml,1.5,BEBIDAS GASEOSAS
Gaseosa PEPSI COLA Botella 355ml,Pepsi,355.0,ml,1.5,vega,2024-12-05 13:29:23.838742,BEBIDAS GASEOSAS,355.0,ml,1.5,BEBIDAS GASEOSAS
Gaseosa Viva Backus Botella 450 ml,,450.0,ml,1.5,metro,2024-12-05 16:54:43.458781,BEBIDAS GASEOSAS,450.0,ml,1.5,BEBIDAS GASEOSAS
Gaseosa 7Up Botella 355 ml,,355.0,ml,1.5,metro,2024-12-05 16:54:43.458781,BEBIDAS GASEOSAS,355.0,ml,1.5,BEBIDAS GASEOSAS
Gaseosa Guaranita Botella 300 ml,,300.0,ml,1.6,wong,2024-12-05 19:33:18.529154,BEBIDAS GASEOSAS,300.0,ml,1.6,BEBIDAS GASEOSAS
Gaseosa Concordia Sabor Piña Botella 500 ml,,500.0,ml,1.6,metro,2024-12-05 16:54:43.458781,BEBIDAS GASEOSAS,500.0,ml,1.6,BEBIDAS GASEOSAS
Gaseosa Sabor Piña 500 mL,CONCORDIA,500.0,ml,1.6,tottus,2024-12-05 12:47:41.513258,BEBIDAS GASEOSAS,500.0,ml,1.6,BEBIDAS GASEOSAS
Gaseosa Big Cola Botella 500ml,,500.0,ml,1.99,metro,2024-12-05 16:54:43.458781,BEBIDAS GASEOSAS,500.0,ml,1.99,BEBIDAS GASEOSAS
Gaseosa 7Up Botella 500 ml,,500.0,ml,2.2,metro,2024-12-05 16:54:43.458781,BEBIDAS GASEOSAS,500.0,ml,2.2,BEBIDAS GASEOSAS
Gaseosa 7Up Botella 500 ml,,500.0,ml,2.2,wong,2024-12-05 19:33:18.529154,BEBIDAS GASEOSAS,500.0,ml,2.2,BEBIDAS GASEOSAS
Gaseosa Ginger Ale 500 mL,EVERVESS,500.0,ml,2.2,tottus,2024-12-05 12:47:41.513258,BEBIDAS GASEOSAS,500.0,ml,2.2,BEBIDAS GASEOSAS
