description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Quinua Avena 3 OSITOS Bolsa 150gr,3 Ositos,150.0,g,2.2,vega,2024-12-05 11:37:55.276485,QUINUA ENTERA,1.0,kg,14.666666666666668,QUINUA ENTERA
Quinua Avena SANTA CATALINA Bolsa 150g,SANTA CATALINA,150.0,g,2.5,vivanda,2024-12-05 21:29:04.226491,QUINUA ENTERA,1.0,kg,16.666666666666668,QUINUA ENTERA
Quinua Avena GRANO DE ORO Hojuelas Precocidas Bolsa 170g,GRANO ORO,170.0,g,2.9,vivanda,2024-12-05 21:29:04.226491,QUINUA ENTERA,1.0,kg,17.058823529411764,QUINUA ENTERA
Quinua Avena 3 Ositos Bolsa 270g,3 Ositos,270.0,g,3.6,vega,2024-12-05 11:37:55.276485,QUINUA ENTERA,1.0,kg,13.333333333333332,QUINUA ENTERA
Quinua Avena 380 g,TOTTUS,380.0,g,4.0,tottus,2024-12-05 11:10:02.207707,QUINUA ENTERA,1.0,kg,10.526315789473685,QUINUA ENTERA
Quinua Avena GRANO DE ORO Hojuelas Precocidas Bolsa 370g,GRANO ORO,370.0,g,4.5,vivanda,2024-12-05 21:29:04.226491,QUINUA ENTERA,1.0,kg,12.162162162162161,QUINUA ENTERA
Quinua Avena 370 g,GRANO DE ORO,370.0,g,4.9,tottus,2024-12-05 11:10:02.207707,QUINUA ENTERA,1.0,kg,13.243243243243244,QUINUA ENTERA
Quinua Avena 270 g,3 OSITOS,270.0,g,5.6,tottus,2024-12-05 11:10:02.207707,QUINUA ENTERA,1.0,kg,20.740740740740737,QUINUA ENTERA
Quinua Blanca Incatrail 100g,,100.0,g,5.8,wong,2024-12-05 17:32:32.999150,QUINUA ENTERA,1.0,kg,58.0,QUINUA ENTERA
Quinua TIMONEL Bolsa 400gr,Timonel,400.0,g,6.3,vega,2024-12-05 11:37:55.276485,QUINUA ENTERA,1.0,kg,15.75,QUINUA ENTERA
Quinua Avena Premium 3 OSITOS Bolsa 270g,3 OSITOS,270.0,g,6.5,vivanda,2024-12-05 21:29:04.226491,QUINUA ENTERA,1.0,kg,24.074074074074073,QUINUA ENTERA
Quinua Máxima 500g,,500.0,g,7.0,metro,2024-12-05 15:05:09.419584,QUINUA ENTERA,1.0,kg,14.0,QUINUA ENTERA
