unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Doypack 454g,Café Tostado y Molido CAFETAL Selecto Bolsa 4...,S/ 24 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,454.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa 4,24.0
Bolsa 900g,Café Tostado y Molido CAFETAL Selecto Bolsa 90...,S/ 42.79 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,900.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa 90,42.79
Bolsa 450g,Café Tostado Molido ALTOMAYO Clásico Bolsa 450...,S/ 23.50 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,450.0,g,Café Tostado Molido ALTOMAYO Clásico Bolsa 450,23.5
Bolsa 450g,Café Tostado Molido ALTOMAYO Gourmet Bolsa 450...,S/ 33.80 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,450.0,g,Café Tostado Molido ALTOMAYO Gourmet Bolsa 450,33.8
Bolsa 200g,Café Tostado y Molido CAFETAL Selecto Bolsa 20...,S/ 11.20 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,200.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa 20,11.2
Doypack 200g,Café Tostado Molido ALTOMAYO Natural Doypack 2...,S/ 11.10 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,200.0,g,Café Tostado Molido ALTOMAYO Natural Doypack 2,11.1
Bolsa 200g,Café Tostado Molido ALTOMAYO Gourmet Bolsa 200...,S/ 17.90 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,200.0,g,Café Tostado Molido ALTOMAYO Gourmet Bolsa 200,17.9
Bolsa 500g,Café Tostado y Molido CAFFE Blend Bolsa 500g,S/ 28.50 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,500.0,g,Café Tostado y Molido CAFFE Blend Bolsa,28.5
Bolsa 500g,Café Tostado Molido BELL'S Bolsa 500g,S/ 19.90 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,500.0,g,Café Tostado Molido BELL'S Bolsa,19.9
Bolsa 900g,Café Tostado CAFFE Molido Bolsa 900g,S/ 41.90 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,900.0,g,Café Tostado CAFFE Molido Bolsa,41.9
Doypack 250g,Café Tostado y Molido CAFFÉ Blend Doypack 250g,S/ 15.50 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,250.0,g,Café Tostado y Molido CAFFÉ Blend Doypack,15.5
Bolsa 220g,Café Tostado Molido BELL'S Bolsa 220g,S/ 9.90 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,220.0,g,Café Tostado Molido BELL'S Bolsa,9.9
Caja 1g,Café Tostado Molido ALTOMAYO Gourmet Caja 450g...,S/ 37.90 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,1.0,g,Café Tostado Molido ALTOMAYO Gourmet Caja,37.9
Bolsa 250g,Café Tostado y Molido PUMA Gourmet Bolsa 250g,S/ 28.90 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,250.0,g,Café Tostado y Molido PUMA Gourmet Bolsa,28.9
Bolsa 250g,Café Tostado y Molido CAFFE Premium Bolsa 250g,S/ 27.20 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,250.0,g,Café Tostado y Molido CAFFE Premium Bolsa,27.2
Bolsa 250g,Café Molido PUMA Tostado Espresso Bolsa 250g,S/ 28.90 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,250.0,g,Café Molido PUMA Tostado Espresso Bolsa,28.9
Bolsa 80g,Café Tostado y Molido CAFFÉ Bolsa 80g,S/ 5.50 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,80.0,g,Café Tostado y Molido CAFFÉ Bolsa,5.5
Bolsa 500g,Café Tostado y Molido CAFFE Premium Bolsa 500g,S/ 44.50 un,plaza_vea,CAFÉ TOSTADO MOLIDO,2024-12-05 16:01:51.791307,500.0,g,Café Tostado y Molido CAFFE Premium Bolsa,44.5
