unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 0.25 kg aprox.,Tuna Roja,S/ 5.88 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,0.25,kg,Tuna Roja,5.88
Presentación 1 kg aprox.,Plátano de Seda,S/ 2.79 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,1.0,kg,Plátano de Seda,2.79
Presentación 0.6 kg aprox.,Palta Fuerte,S/ 9.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,0.6,kg,Palta Fuerte,9.9
Presentación 1.5 kg aprox.,Papaya,S/ 3.50 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,1.5,kg,Papaya,3.5
Presentación 1 kg aprox.,Naranja para Jugo,S/ 2.39 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,1.0,kg,Naranja para Jugo,2.39
Presentación 0.6 kg aprox.,Mango Edward,S/ 2.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,0.6,kg,Mango Edward,2.9
Presentación 1 kg aprox.,Mandarina Malvacea,S/ 5.70 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,1.0,kg,Mandarina Malvacea,5.7
Presentación 1 kg aprox.,Manzana Delicia,S/ 5.80 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,1.0,kg,Manzana Delicia,5.8
Paquete 1un,Granadilla Oxapampa x unidad,S/ 0.90 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127,1.0,un,Granadilla Oxapampa ad,0.9
Presentación 2.5 kg aprox.,Sandía,S/ 1.29 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,2.5,kg,Sandía,1.29
Bandeja 500g,Blueberries BELL'S FRESCOS Bandeja 500g,S/ 14.40 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127,500.0,g,Blueberries BELL'S FRESCOS Bandeja,14.4
Presentación 0.5 kg aprox.,Pera Packhams Importada,S/ 6.20 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,0.5,kg,Pera Packhams Importada,6.2
Presentación 0.6 kg aprox.,Manzana Roja Importada,S/ 7.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,0.6,kg,Manzana Roja Importada,7.9
Presentación 0.6 kg aprox.,Palta Fuerte BELL'S Madura,S/ 12.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,0.6,kg,Palta Fuerte BELL'S Madura,12.9
Presentación 0.5 kg aprox.,Uva Verde sin Pepa x Kg,S/ 14.99 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,0.5,kg,Uva Verde sin Pepa,14.99
Presentación 0.6 kg aprox.,Manzana Verde Importada,S/ 7.98 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,0.6,kg,Manzana Verde Importada,7.98
Presentación 1.2 kg aprox.,Melón Coquito,S/ 3.29 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127,1.2,kg,Melón Coquito,3.29
Bandeja 500g,Fresa Premium BELL'S Bandeja 500g,S/ 10.59 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127,500.0,g,Fresa Premium BELL'S Bandeja,10.59
