unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 750g,Pan de Molde BIMBO Integral Bolsa 750g,S/ 12.60 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,750.0,g,Pan de Molde BIMBO Integral Bolsa,12.6
Bolsa 600g,Pan de Molde Integral BIMBO Vital Multicereal ...,S/ 14.80 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,600.0,g,Pan de Molde Integral BIMBO Vital Multicereal,14.8
Paquete 10un,Pan Árabe Integral EL CEDRO con Salvado de Tri...,S/ 7.20 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,10.0,un,Pan Árabe Integral EL CEDRO con Salvado de Tri,7.2
Bolsa 500g,Pan de Molde Integral LA FLORENCIA Bolsa 500g,S/ 7.90 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,500.0,g,Pan de Molde Integral LA FLORENCIA Bolsa,7.9
Bolsa 500g,Pan de Molde Integral BELL'S Mediano Bolsa 500...,S/ 7.40 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,500.0,g,Pan de Molde Integral BELL'S Mediano Bolsa 500,7.4
Bolsa 560g,Pan Artesano Integral BIMBO Bolsa 560g,S/ 10.50 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,560.0,g,Pan Artesano Integral BIMBO Bolsa,10.5
Bolsa 300g,Pan Pita Integral BIMBO Bolsa 300g,S/ 6 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,300.0,g,Pan Pita Integral BIMBO Bolsa,6.0
Bolsa 540g,Pan de Molde UNIÓN Granos Integrales Bolsa 540...,S/ 11.40 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,540.0,g,Pan de Molde UNIÓN Granos Integrales Bolsa 540,11.4
Bolsa 360g,Pan de Molde Integral UNIÓN Mediano Bolsa 360g,S/ 8.39 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,360.0,g,Pan de Molde Integral UNIÓN Mediano Bolsa,8.39
Bolsa 630g,Pan de Molde Integral BIMBO Vital Multicereal ...,S/ 10.50 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,630.0,g,Pan de Molde Integral BIMBO Vital Multicereal,10.5
Bolsa 650g,Pan de Molde Integral BIMBO Sin Bordes Bolsa 6...,S/ 15.90 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,650.0,g,Pan de Molde Integral BIMBO Sin Bordes Bolsa 6,15.9
Bolsa 300g,Pan Pita Integral BELL'S Bolsa 300g,S/ 5.70 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,300.0,g,Pan Pita Integral BELL'S Bolsa,5.7
Bolsa 560g,Pan Integral BIMBO Cero Cero Bolsa 560g,S/ 10.80 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,560.0,g,Pan Integral BIMBO Cero Cero Bolsa,10.8
Bolsa 380g,Pan Árabe Integral LA FLORENCIA Bolsa 380g,S/ 4.90 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,380.0,g,Pan Árabe Integral LA FLORENCIA Bolsa,4.9
Bolsa 495g,Pan de Molde Integral UNIÓN Bolsa 495g,S/ 12.39 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,495.0,g,Pan de Molde Integral UNIÓN Bolsa,12.39
Bolsa 500g,Pan de Molde Integral PYC Mediano Bolsa 500g,S/ 8.90 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,500.0,g,Pan de Molde Integral PYC Mediano Bolsa,8.9
Bolsa 530g,Pan Integral LA FLORENCIA Bolsa 397g,S/ 4.90 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,530.0,g,Pan Integral LA FLORENCIA Bolsa,4.9
Bolsa 500g,Pan de Molde Integral 6 Semillas LA FLORENCIA ...,S/ 12.90 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,500.0,g,Pan de Molde Integral 6 Semillas LA FLORENCIA,12.9
Bolsa 500g,Pan de Molde Integral Multicereal LA FLORENCIA...,S/ 12.90 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,500.0,g,Pan de Molde Integral Multicereal LA FLORENCIA,12.9
Bolsa 5un,Pan Árabe Integral EL CEDRO con Salvado de Tri...,S/ 4 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,5.0,un,Pan Árabe Integral EL CEDRO con Salvado de Tri,4.0
Bolsa 480g,Pan de Molde Integral MOLINOS DEL MUNDO Sin Gl...,S/ 17.79 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,480.0,g,Pan de Molde Integral MOLINOS DEL MUNDO Sin Gl,17.79
Bolsa 480g,Pan Integral BIMBO Mediano Bolsa 480g,S/ 10.70 un,plaza_vea,PAN INTEGRAL,2024-12-05 14:32:19.619099,480.0,g,Pan Integral BIMBO Mediano Bolsa,10.7
