description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Verduras Picadas para Arroz con Pollo Cuisine & Co 200g,S/ 10.30,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,200.0,g,Verduras Picadas para Arroz con Pollo Cuisine & Co,10.3
Verduras Picadas para Ensalada Rusa Cuisine & Co 600g,S/ 13.00,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,600.0,g,Verduras Picadas para Ensalada Rusa Cuisine & Co,13.0
Verduras Picadas para Sopa de Verduras Cuisine & Co 300g,S/ 9.50,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,300.0,g,Verduras Picadas para Sopa de Verduras Cuisine & Co,9.5
Verduras Picadas para Locro Cuisine & Co 700g,S/ 14.90,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,700.0,g,Verduras Picadas para Locro Cuisine & Co,14.9
Verduras Picadas para Ensalada Mixta Cuisine & Co 600g,S/ 14.00,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,600.0,g,Verduras Picadas para Ensalada Mixta Cuisine & Co,14.0
Verduras Picadas para Sopa de Verduras Cuisine & Co 600g,S/ 14.50,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,600.0,g,Verduras Picadas para Sopa de Verduras Cuisine & Co,14.5
Verduras Picadas para Sopa Mixta Cuisine & Co 300g,S/ 10.00,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,300.0,g,Verduras Picadas para Sopa Mixta Cuisine & Co,10.0
Verduras Chinas Picadas Cuisine & Co 350g,S/ 11.00,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,350.0,g,Verduras Chinas Picadas Cuisine & Co,11.0
Verduras para Ensalada Mixta Don Verde 250g,S/ 8.50,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,250.0,g,Verduras para Ensalada Mixta Don Verde,8.5
Verduras Picadas para Sopa Mixta Cuisine & Co 600g,S/ 15.00,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,600.0,g,Verduras Picadas para Sopa Mixta Cuisine & Co,15.0
Verduras Picadas para Menestrón Cuisine & Co 700g,S/ 15.50,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,700.0,g,Verduras Picadas para Menestrón Cuisine & Co,15.5
Verduras Picadas para Ensalada de Brócolo Cuisine & Co 500g,S/ 11.00,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,500.0,g,Verduras Picadas para Ensalada de Brócolo Cuisine & Co,11.0
Verduras Picadas para Menestrón Cuisine & Co 300g,S/ 11.30,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,300.0,g,Verduras Picadas para Menestrón Cuisine & Co,11.3
