unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 19.80 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.6,kg,Carne Molida de Res Empacada al vacío EL BUEN,19.8
Presentación 0.8 kg aprox.,Bisteck de Res EL BUEN CORTE,S/ 39.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.8,kg,Bisteck de Res EL BUEN CORTE,39.9
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.6,kg,Carne Molida Light de Res Empacada al vacío EL,34.8
Presentación 0.8 kg aprox.,Guiso Tierno de Res EL BUEN CORTE,S/ 32.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.8,kg,Guiso Tierno de Res EL BUEN CORTE,32.9
Presentación 1.1 kg aprox.,Hígado de Res Importado,S/ 13.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.1,kg,Hígado de Res Importado,13.9
Presentación 0.9 kg aprox.,Costillar de Res,S/ 18.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.9,kg,Costillar de Res,18.9
Presentación 0.8 kg aprox.,Lomo Saltado de Res EL BUEN CORTE,S/ 42.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.8,kg,Lomo Saltado de Res EL BUEN CORTE,42.9
Presentación 1 kg aprox.,Osobuco de Res,S/ 25.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.0,kg,Osobuco de Res,25.9
Presentación 0.8 kg aprox.,Guiso Especial de Res EL BUEN CORTE,S/ 38.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.8,kg,Guiso Especial de Res EL BUEN CORTE,38.9
Presentación 1.1 kg aprox.,Mondongo de Cau Cau,S/ 13.40 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.1,kg,Mondongo de Cau Cau,13.4
Presentación 1 kg aprox.,Uva Red Globe,S/ 13.49 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.0,kg,Uva Red Globe,13.49
Paquete 8un,Hamburguesa OTTO KUNZ Premium de Res Bolsa 8un,S/ 23.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,8.0,un,Hamburguesa OTTO KUNZ Premium de Res Bolsa,23.9
Presentación 1.1 kg aprox.,Chanfainita de Res,S/ 12.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.1,kg,Chanfainita de Res,12.9
Presentación 1.4 kg aprox.,Corazón de Res,S/ 13.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.4,kg,Corazón de Res,13.9
Presentación 1.1 kg aprox.,Churrasco Parrillero de Res,S/ 34.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.1,kg,Churrasco Parrillero de Res,34.9
Bolsa 4un,Hamburguesa OTTO KUNZ Premium de Res Bolsa 4un,S/ 13.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,4.0,un,Hamburguesa OTTO KUNZ Premium de Res Bolsa,13.9
Bolsa 500g,Frijol BELL'S Red Kidney Bolsa 500g,S/ 6.10 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,500.0,g,Frijol BELL'S Red Kidney Bolsa,6.1
Presentación 1 kg aprox.,Asado de Tira de Res,S/ 36.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.0,kg,Asado de Tira de Res,36.9
Presentación 0.8 kg aprox.,Punta de Pecho de Res,S/ 23.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.8,kg,Punta de Pecho de Res,23.9
Presentación 1.1 kg aprox.,Mondongo Italiano,S/ 13.40 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.1,kg,Mondongo Italiano,13.4
Presentación 1.1 kg aprox.,Hamburguesa Casera de Res LA FLORENCIA,S/ 19.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.1,kg,Hamburguesa Casera de Res LA FLORENCIA,19.9
Presentación 0.8 kg aprox.,Malaya de Res EL BUEN CORTE,S/ 34.50 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.8,kg,Malaya de Res EL BUEN CORTE,34.5
Presentación 1.04 kg aprox.,Churrasco Redondo de Res,S/ 36.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.04,kg,Churrasco Redondo de Res,36.9
Caja 6un,Concentrado en Polvo DOÑA GUSTA caldo sabor a ...,S/ 2.20 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,6.0,un,Concentrado en Polvo DOÑA GUSTA caldo sabor a,2.2
Presentación 0.8 kg aprox.,Cuadril de Cadera de Res EL BUEN CORTE,S/ 52.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.8,kg,Cuadril de Cadera de Res EL BUEN CORTE,52.9
Bolsa 8un,Hamburguesa de Res OREGON Foods Bolsa 8un,S/ 26.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,8.0,un,Hamburguesa de Res OREGON Foods Bolsa,26.9
Presentación 2.4 kg aprox.,Asado Pejerrey de Res EL BUEN CORTE,S/ 39.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,2.4,kg,Asado Pejerrey de Res EL BUEN CORTE,39.9
Bolsa 600g,Albóndigas de Carne de Res RANCHERAS Bolsa 600...,S/ 15.60 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,600.0,g,Albóndigas de Carne de Res RANCHERAS Bolsa 600,15.6
Presentación 2.5 kg aprox.,Lomo Fino de Res EL BUEN CORTE,S/ 77.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,2.5,kg,Lomo Fino de Res EL BUEN CORTE,77.9
Caja 20un,Cigarro LUCKY STRIKE Red Caja 20un,S/ 15.80 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,20.0,un,Cigarro LUCKY STRIKE Red Caja,15.8
Bolsa 3un,Máquina de Afeitar GILLETTE Prestobarba3 con 3...,S/ 20.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,3.0,un,Máquina de Afeitar GILLETTE Prestobarba3 con 3,20.9
Presentación 1.3 kg aprox.,Bife Parrillero de Res EL BUEN CORTE,S/ 49.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.3,kg,Bife Parrillero de Res EL BUEN CORTE,49.9
Pack 2un,Pack Ron CARTAVIO Black Botella 750ml + Whisky...,S/ 40.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,2.0,un,Pack Ron CARTAVIO Black Botella  + Whisky,40.9
Presentación 1.04 kg aprox.,Churrasco Largo de Res,S/ 36.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.04,kg,Churrasco Largo de Res,36.9
Presentación 1 kg aprox.,Albóndiga de Res EL BUEN CORTE,S/ 29.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.0,kg,Albóndiga de Res EL BUEN CORTE,29.9
Bolsa 12un,Mini Hamburguesas de Res RANCHERAS Bolsa 600g,S/ 17.70 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,12.0,un,Mini Hamburguesas de Res RANCHERAS Bolsa,17.7
Presentación 1.3 kg aprox.,Bife Ancho de Res EL BUEN CORTE,S/ 52.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.3,kg,Bife Ancho de Res EL BUEN CORTE,52.9
Presentación 1.3 kg aprox.,Bife Angosto de Res EL BUEN CORTE,S/ 48.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.3,kg,Bife Angosto de Res EL BUEN CORTE,48.9
Botella 750ml,Vino Tinto NAVARRO CORREAS Los Árboles Red Ble...,S/ 26.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,Vino Tinto NAVARRO CORREAS Los Árboles Red Ble,26.9
Bolsa 8un,Hamburguesa de Res y Cerdo SAN FERNANDO Bolsa ...,S/ 25.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,8.0,un,Hamburguesa de Res y Cerdo SAN FERNANDO Bolsa,25.9
Bolsa 500g,Frijol Red Kidney TESORO DEL CAMPO Bolsa 500g,S/ 7.30 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,500.0,g,Frijol Red Kidney TESORO DEL CAMPO Bolsa,7.3
Presentación 0.806 kg aprox.,Entraña Fina de Res EL BUEN CORTE,S/ 54.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.806,kg,Entraña Fina de Res EL BUEN CORTE,54.9
Lata 250ml,Bebidas Energizantes RED BULL Ambar Edition La...,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,Bebidas Energizantes RED BULL Ambar Edition La,6.0
Presentación 1.2 kg aprox.,Hamburguesa de Res Premium LA FLORENCIA,S/ 25.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.2,kg,Hamburguesa de Res Premium LA FLORENCIA,25.9
Lata 250ml,Bebida energizante RED BULL Lata 250Ml,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,Bebida energizante RED BULL Lata 250Ml,6.0
Paquete 4un,Bebida Energizante RED BULL Sugarfree Lata 250...,S/ 28.50 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,4.0,un,Bebida Energizante RED BULL Sugarfree Lata 250,28.5
Doypack 800g,Comida Congelada para Perros RAMBALA Premium P...,S/ 17 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,800.0,g,Comida Congelada para Perros RAMBALA Premium P,17.0
Presentación 1.4 kg aprox.,Colita de Cuadril de Res EL BUEN CORTE,S/ 53.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.4,kg,Colita de Cuadril de Res EL BUEN CORTE,53.9
Pack 750ml,Pack Whisky JOHNNIE WALKER Red Label Botella 7...,S/ 44.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,Pack Whisky JOHNNIE WALKER Red Label Botella 7,44.9
Bolsa 340g,Hamburguesa de Res LOS HIERROS Bolsa 4un x 85g,S/ 13.49 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,340.0,g,Hamburguesa de Res LOS HIERROS Bolsa  x,13.49
Paquete 4un,Hamburguesa OTTO KUNZ Parrillera de Res Bolsa ...,S/ 28.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,4.0,un,Hamburguesa OTTO KUNZ Parrillera de Res Bolsa,28.9
Paquete 6un,Bebida Energizante RED BULL Paquete 6un Lata 2...,S/ 39.50 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,6.0,un,Bebida Energizante RED BULL Paquete  Lata 2,39.5
Bolsa 600g,Hamburguesa de Res LOS HIERROS Bolsa 4un x 150...,S/ 22.49 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,600.0,g,Hamburguesa de Res LOS HIERROS Bolsa  x 150,22.49
Lata 250ml,Bebida Energizante RED BULL Red Edition Lata 2...,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,Bebida Energizante RED BULL Red Edition Lata 2,6.0
Caja 20un,Cigarros WINSTON Red Caja 20un,S/ 16.30 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,20.0,un,Cigarros WINSTON Red Caja,16.3
Presentación 1.4 kg aprox.,Picaña de Res EL BUEN CORTE,S/ 59.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.4,kg,Picaña de Res EL BUEN CORTE,59.9
Bolsa 47g,Chocolate REESE'S Peanuts Caramel Bolsa 47g,S/ 4.50 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,47.0,g,Chocolate REESE'S Peanuts Caramel Bolsa,4.5
Botella 750ml,Whisky JOHNNIE WALKER Red Label Botella 750ml,S/ 44.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,Whisky JOHNNIE WALKER Red Label Botella,44.9
Lata 250ml,Bebida Energizante RED BULL Tropical Lata 250m...,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,Bebida Energizante RED BULL Tropical Lata 250m,6.0
Botella 1L,Whisky OLD TIMES Red Botella 1L,S/ 25.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.0,l,Whisky OLD TIMES Red Botella,25.9
Lata 250ml,Bebida energizante RED BULL Light Lata 250Ml,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,Bebida energizante RED BULL Light Lata 250Ml,6.0
Botella 1L,Whisky JOHNNIE WALKER Red Label Botella 1L,S/ 59.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.0,l,Whisky JOHNNIE WALKER Red Label Botella,59.9
Frasco 370ml,DOVE SH REC COMPLETA SUPERIOR 370ML,S/ 15.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,370.0,ml,DOVE SH REC COMPLETA SUPERIOR,15.9
Doypack 5un,Comida para Perros RAMBALA Adulto Aritos de Re...,S/ 8.20 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,5.0,un,Comida para Perros RAMBALA Adulto Aritos de Re,8.2
Lata 250ml,Bebida Carbonatada RED BULL Green Edition Lata...,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,Bebida Carbonatada RED BULL Green Edition Lata,6.0
Caja 20un,Cigarro PALL MALL XL Red Caja 20un,S/ 12.60 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,20.0,un,Cigarro PALL MALL  Red Caja,12.6
Bolsa 3un,Milanesa de Res Super RANCHERAS Bolsa x 3un,S/ 24.99 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,3.0,un,Milanesa de Res Super RANCHERAS Bolsa x,24.99
Presentación 0.65 kg aprox.,Bife de Vacío de Res EL BUEN CORTE,S/ 49.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.65,kg,Bife de Vacío de Res EL BUEN CORTE,49.9
Botella 750ml,Vino Tinto BUENOS AIRES Red Blend Botella 750m...,S/ 24.30 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,Vino Tinto BUENOS AIRES Red Blend Botella 750m,24.3
Doypack 10un,Comida para Perros RAMBALA Adulto Aritos de Re...,S/ 14.60 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,10.0,un,Comida para Perros RAMBALA Adulto Aritos de Re,14.6
