unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Vaso 146g,Yogurt GLORIA Battimix Vainilla con Arroz Cruj...,S/ 3.10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,146.0,g,Yogurt GLORIA Battimix Vainilla con Arroz Cruj,3.1
Tableta 90g,Chocolate para Taza SOL DEL CUSCO Canela y Cla...,S/ 2.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,Chocolate para Taza SOL DEL CUSCO Canela y Cla,2.7
Paquete 6un,Galleta VICTORIA Tentación Sabor de Chocolate ...,S/ 4.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,Galleta VICTORIA Tentación Sabor de Chocolate,4.5
Lata 380g,Fortificante NESQUIK Sabor a Chocolate Lata 38...,S/ 12.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,380.0,g,Fortificante NESQUIK Sabor a Chocolate Lata 38,12.9
Paquete 6un,Galletas CHOCO ¡BUM! Bañadas con Sabor a Choco...,S/ 4.80 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,Galletas CHOCO ¡BUM! Bañadas con Sabor a Choco,4.8
Paquete 6un,Leche sin Lactosa LAIVE Sabor a Chocolate Caja...,S/ 9.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,Leche sin Lactosa LAIVE Sabor a Chocolate Caja,9.2
Vaso 146g,Yogurt Battimix GLORIA Fresa con Bolitas de Ch...,S/ 3.10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,146.0,g,Yogurt BattimiLORIA Fresa con Bolitas de Ch,3.1
Paquete 6un,Wafer Cuadrado NIK Relleno con Crema Sabor a C...,S/ 4.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,Wafer Cuadrado NIK Relleno con Crema Sabor a C,4.2
Bolsa 380g,Cereal ANGEL Capas de trigo con chocolate Bols...,S/ 11.60 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,380.0,g,Cereal ANGEL Capas de trigo con chocolate Bols,11.6
Caja 9un,Chocolate BESOS DE MOZA Clásico Caja 9un x 24g,S/ 10.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,9.0,un,Chocolate BESOS DE MOZA Clásico Caja  x,10.2
Paquete 8un,Galletas Sandwich de Chocolate RELLENITAS con ...,S/ 4.69 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,8.0,un,Galletas Sandwich de Chocolate RELLENITAS con,4.69
Bolsa 740g,Cereal ÁNGEL Copix Chocolate Doypack 740g,S/ 21.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,740.0,g,Cereal ÁNGEL Copix Chocolate Doypack,21.9
Caja 10un,Chocolate TRIÁNGULO Clásico Caja 10un,S/ 14.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,10.0,un,Chocolate TRIÁNGULO Clásico Caja,14.5
Paquete 6un,Galletas COSTA con Chips de Chocolate Bolsa 34...,S/ 4.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,Galletas COSTA con Chips de Chocolate Bolsa 34,4.2
Doypack 470g,Fortificante NESQUIK Chocolate Doypack 470g,S/ 15.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,470.0,g,Fortificante NESQUIK Chocolate Doypack,15.5
Paquete 6un,Galletas CHOMP Sabor a Chocolate Paquete 6un,S/ 5.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,Galletas CHOMP Sabor a Chocolate Paquete,5.2
Paquete 6un,Galletas Choco Donuts COSTA Sabor a Chocolate ...,S/ 4.19 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,Galletas Choco Donuts COSTA Sabor a Chocolate,4.19
Pote 900ml,Helado D'ONOFRIO Peziduri Chocolate Cremoso Po...,S/ 11.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,900.0,ml,Helado D'ONOFRIO Peziduri Chocolate Cremoso Po,11.9
Paquete 6un,Galletas con Quinua y Chispas de Chocolate INC...,S/ 9 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,Galletas con Quinua y Chispas de Chocolate INC,9.0
Tableta 90g,Chocolate para Taza SOL DEL CUSCO Tableta 90g,S/ 2.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,Chocolate para Taza SOL DEL CUSCO Tableta,2.7
Bolsa 80g,Chocolate para Taza SOL DE CUSCO Pasta Pura Ta...,S/ 13.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,80.0,g,Chocolate para Taza SOL DE CUSCO Pasta Pura Ta,13.7
Envoltura 50g,Chocolate de Leche en Barra LA IBÉRICA MILKY E...,S/ 6.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,50.0,g,Chocolate de Leche en Barra LA IBÉRICA MILKY E,6.9
Paquete 192g,Galletas COSTA Gretel Sabor a Chocolate Paquet...,S/ 4.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,192.0,g,Galletas COSTA Gretel Sabor a Chocolate Paquet,4.2
Botella 320ml,Batido Protéico GLORIA Pro Chocolate Botella 3...,S/ 4.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,320.0,ml,Batido Protéico GLORIA Pro Chocolate Botella 3,4.9
Bandeja 450g,Keke de Chocolate LA FLORENCIA 1un,S/ 10.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,450.0,g,Keke de Chocolate LA FLORENCIA,10.9
Bolsa 840g,Cereal ÁNGEL Chocolate Bolsa 840g,S/ 19.80 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,840.0,g,Cereal ÁNGEL Chocolate Bolsa,19.8
Bolsa 110g,Pudin ROYAL Sabor a Chocolate Bolsa 110g,S/ 4 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,110.0,g,Pudin ROYAL Sabor a Chocolate Bolsa,4.0
Bolsa 180g,Avena de Chocolate 3 OSITOS Bolsa 180g,S/ 5.40 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,180.0,g,Avena de Chocolate 3 OSITOS Bolsa,5.4
Tetrapack 946ml,Leche sin Lactosa LAIVE Sabor a Chocolate Tetr...,S/ 6.40 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,946.0,ml,Leche sin Lactosa LAIVE Sabor a Chocolate Tetr,6.4
Bolsa 90g,Chocolate para taza WINTER'S Bolsa 90Gr,S/ 5.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,Chocolate para taza WINTER'S Bolsa r,5.2
Bolsa 90g,Chocolate para Taza Instántaneo SOL DEL CUSCO ...,S/ 4.60 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,Chocolate para Taza Instántaneo SOL DEL CUSCO,4.6
Caja 10un,Barra de Chocolate PRINCESA Caja 10un,S/ 14.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,10.0,un,Barra de Chocolate PRINCESA Caja,14.5
