description,brand,price,website,search_term,scrape_timestamp
Leche Fresca DANLAC Botella 900ml,DANLAC,S/ 7.60,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche UHT sin Lactosa GLORIA Zero Caja 1L Paquete 3un,GLORIA,S/ 15.90,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche UHT GLORIA Light Pack 3un x 1L,GLORIA,S/ 17.40,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Light GLORIA Lata 390g Paquete 6un,GLORIA,S/ 24.80,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche UHT GLORIA Entera Pack 3un x 1L,GLORIA,S/ 16.60,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Descremada GLORIA Slim UHT Triple Zero Caja 1L Paquete 3un,GLORIA,S/ 17.40,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Reconstituida Entera GLORIA Lata 390g Paquete 6un,GLORIA,S/ 23.50,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche SBELT UHT Descremada Caja 946ml Paquete 4un,SBELT,S/ 23.50,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Evaporada Entera GLORIA Lata 390g Paquete 6un,GLORIA,S/ 22.90,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Reconstituida Entera GLORIA Lata 390g,GLORIA,S/ 4.20,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche sin Lactosa LAIVE UHT Light Caja 946ml Paquete 4un,LAIVE,S/ 22.90,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Condensada NESTLÉ Lata 393g,NESTLÉ,S/ 6.30,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Descremada SBELT UHT Tetrapack 946ml,SBELT,S/ 5.89,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche sin Lactosa LAIVE Botella 390g Paquete 6un,LAIVE,S/ 23.29,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche sin Lactosa LAIVE UHT Caja 946ml Paquete 4un,LAIVE,S/ 24.50,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche UHT sin Lactosa GLORIA Zero Caja 1L,GLORIA,S/ 6.20,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Evaporada BELL'S Entera Lata 410g,BELL'S,S/ 4.20,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche GLORIA Zero Lacto Lata 390g Paquete 6un,ZERO LACTO,S/ 24.80,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche sin Lactosa LAIVE UHT Light Tetrapack 946ml,LAIVE,S/ 5.99,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche GLORIA UHT Light Caja 1L,GLORIA,S/ 6.10,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche sin Lactosa LAIVE Light Botella 390g Paquete 6un,LAIVE,S/ 23.29,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Deslactosada Light DANLAC Botella 900ml,DANLAC,S/ 8.00,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche sin Lactosa LAIVE Botella 390g,LAIVE,S/ 4.40,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche LAIVE UHT Entera Tetrapack 946ml,LAIVE,S/ 5.70,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche LAIVE Practi Tarro Botella 390g Paquete 6un,LAIVE,S/ 21.29,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche GLORIA UHT Entera Caja 1L,GLORIA,S/ 6.00,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche en Polvo GLORIA Bolsa 96g,GLORIA,S/ 5.70,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Parcialmente Descremada LAIVE Deli Avena Botella 250ml,LAIVE,S/ 3.10,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Entera LAIVE UHT Caja 946ml Paquete 4un,LAIVE,S/ 22.50,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Descremada GLORIA Slim UHT Triple Zero Caja 1L,GLORIA,S/ 6.10,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche sin Lactosa LAIVE Pacti Tarro Botella 390g,LAIVE,S/ 3.80,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche GLORIA UHT Entera Bolsa 900ml,GLORIA,S/ 4.50,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche UHT LAIVE Light sin Lactosa Bolsa 900ml,LAIVE,S/ 5.40,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche GLORIA Niños Lata 390g,GLORIA,S/ 4.40,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche UHT sin Lactosa GLORIA Zero Bolsa 900ml,GLORIA,S/ 4.90,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Condensada BELL'S Lata 390g,BELL'S,S/ 4.60,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche UHT VIGOR Bolsa 800ml,VIGOR,S/ 4.20,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche DANLAC Pasteurizada Chocolate Botella 250ml,DANLAC,S/ 3.60,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche sin Lactosa LAIVE Sabor a Chocolate Caja 180ml Paquete 6un,LAIVE,S/ 9.20,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche sin Lactosa LAIVE UHT Tetrapack 946ml,LAIVE,S/ 5.70,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche UHT LAIVE Entera Sin Lactosa Bolsa 900ml,LAIVE,S/ 4.60,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Asada Personal LA FLORENCIA Envase 1un,LA FLORENCIA,S/ 4.60,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Chocolatada DANLAC Botella 900ml,DANLAC,S/ 8.60,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Entera PIAMONTE Botella de Vidrio 946ml,PIAMONTE,S/ 10.90,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Condensada GLORIA Lata 393g,GLORIA,S/ 6.90,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche GLORIA UHT Light Bolsa 900ml,GLORIA,S/ 4.60,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Condensada NESTLÉ Lata 100g,NESTLE,S/ 3.80,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche GLORIA Zero Lacto Lata 390g,ZERO LACTO,S/ 4.40,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche LAIVE UHT Light Tetrapack 946ml,LAIVE,S/ 5.70,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
Leche Light VIGOR Bolsa 800ml,VIGOR,S/ 4.00,vivanda,LECHE FRESCA UHT,2024-12-05 21:52:20.630476
