description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Trigo Mote BELL'S Bolsa 500g,BELL'S,S/ 3.40,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,500.0,g,Trigo Mote BELL'S Bolsa,3.4
Harina de Trigo NICOLINI Sin Preparar Bolsa 1Kg,NICOLINI,S/ 6.10,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,1.0,kg,Harina de Trigo NICOLINI Sin Preparar Bolsa,6.1
Harina de Trigo Preparada BLANCA FLOR Bolsa 1Kg,BLANCA FLOR,S/ 8.70,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,1.0,kg,Harina de Trigo Preparada BLANCA FLOR Bolsa,8.7
Pan Árabe Integral EL CEDRO con Salvado de Trigo Bolsa 10un,EL CEDRO,S/ 7.50,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,10.0,un,Pan Árabe Integral EL CEDRO con Salvado de Trigo Bolsa,7.5
Harina de Trigo Preparada BELL'S Bolsa 1Kg,BELL'S,S/ 6.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,1.0,kg,Harina de Trigo Preparada BELL'S Bolsa,6.9
Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa 420g,ANGEL,S/ 16.10,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,420.0,g,Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa,16.1
Tortillas de Súper Trigo EL TACO Bolsa 10un,EL TACO,S/ 11.50,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,10.0,un,Tortillas de Súper Trigo EL TACO Bolsa,11.5
Cerveza CUSQUEÑA Trigo Lata 355ml Paquete 6un,CUSQUEÑA,S/ 28.90,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,355.0,ml,Cerveza CUSQUEÑA Trigo Lata  Paquete,28.9
Harina de Trigo NICOLINI Preparada Bolsa 1Kg,NICOLINI,S/ 6.99,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,1.0,kg,Harina de Trigo NICOLINI Preparada Bolsa,6.99
Harina de Trigo sin Preparar BELL'S Bolsa 1Kg,BELL'S,S/ 4.29,vivanda,TRIGO MORÓN,2024-12-04 17:12:25.605624,1.0,kg,Harina de Trigo sin Preparar BELL'S Bolsa,4.29
