description,brand,price,website,search_term,scrape_timestamp
Vainita Americana,VIVANDA,S/ 6.49,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Maíz Pop Corn TESORO VERDE Bolsa 500g,TESORO VERDE,S/ 4.30,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Tapenade de Pura Alcachofa CASA VERDE Frasco 190g,CASA VERDE,S/ 8.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Salsa Roja CASA VERDE Doypack 160g,CASA VERDE,S/ 4.20,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Ají Pollero CASA VERDE Doypack 75g,CASA VERDE,S/ 4.70,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Salsa Dijon Vinaigrette HUELLA VERDE Pote 350ml,HUELLA VERDE,S/ 16.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Dip con Palta CASA VERDE Frasco 225g,CASA VERDE,S/ 9.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Salsa Huancaina CASA VERDE Doypack 75g,CASA VERDE,S/ 5.70,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Crema De Rocoto CASA VERDE Doypack 75g,CASA VERDE,S/ 4.60,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Lentejita Bebé TESORO VERDE Bolsa 500g,TESORO VERDE,S/ 5.00,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Granola HUELLA VERDE Original Doypack 400g,HUELLA VERDE,S/ 25.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Granola HUELLA VERDE Lúcuma Doypack 400g,HUELLA VERDE,S/ 25.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Dip Ají Amarillo CASA VERDE Frasco 190g,CASA VERDE,S/ 9.70,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Frijol Panamito TESORO VERDE Bolsa 500g,TESORO VERDE,S/ 4.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Bowl de Quinua con Salsa de Alcachofa y Pimiento CASA VERDE 225g,CASA VERDE,S/ 7.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Dip de Alcachofa a la Parmesana CASA VERDE Frasco 200g,CASA VERDE,S/ 10.70,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Salsa Honey Mustard HUELLA VERDE Pote 350ml,HUELLA VERDE,S/ 16.90,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Espárragos Verdes BELL'S FRESCOS Bandeja 300g,BELL'S FRESCOS,S/ 8.00,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Uva Verde sin Pepa x Kg,VIVANDA,S/ 14.49,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Manzana Verde Importada,VIVANDA,S/ 8.80,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Sacagrasa MR. MÚSCULO Verde Repuesto Doypack 500ml,MR MUSCULO,S/ 7.70,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Arveja Verde Partida INCATRAIL Bolsa 500g,INCATRAIL,S/ 4.29,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Salsa Roja Lista CASA VERDE Frasco 350g,CASAVERDE,S/ 10.80,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Aceituna Verde sin Pepa HUERTO MEJÍA Paquete 230g,HUERTO MEJÍA,S/ 11.50,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Arveja Verde COSTEÑO Bolsa 500g,COSTENO,S/ 4.40,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Quinua Bicolor CASA VERDE Listas para Comer Doypack 240g,CASAVERDE,S/ 7.50,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
Mermelada CASA VERDE Arándano y Mango Frasco 210g,CASAVERDE,S/ 9.00,vivanda,VAINITA VERDE (AMERICANA),2024-12-07 14:31:59.380458
