brand,description,price,website,search_term,scrape_timestamp
ENSURE,Two-pack of Advance 850g,S/ 145.90,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
SIMILAC,Fórmula Infantil 3 HMO Lata 2100 g,S/ 194.50,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
ENFAGROW,Alimento lácteo Premium Promental Etapa 3 Natural de 2.2 Kg,S/ 189,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
GLUCERNA,Vainilla 850 g,S/ 137.70,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
ENFAMIL,FORMULA LCTA PVO CONFORT PREM CAJA X1.1KG,S/ 195,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
ENFAGROW,Alimento lácteo Premium Promental etapa 3 sabor vainilla de 2.2 kg,S/ 189,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
PVM,Complemento Sabor Vainilla 1 kg,S/ 66.70,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
ENSURE,ADVANCE CHOCOLATE DUO PACK 850G+400G,S/ 145.90,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
PVM,Suplemento Sabor Chocolate Reforzado con Hierro 1 kg,S/ 66.70,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
SIMILAC,Fórmula Infantil 2 HMO Lata 800 g,S/ 158.90,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
SIMILAC,TOTAL COMFORT KID 2.1 KG,S/ 193.60,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
SIMILAC,Fórmula Infantil 3 HMO Lata 1400 g,S/ 135,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
PEDIASURE,Suplemento Nutricional Plus Triplesure Sabor Vainilla 900 g,S/ 107.90,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
SIMILAC,Fórmula Infantil 3 HMO Lata 800 g,S/ 81.73,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
ENFAMIL,Fórmula infantil Etapa 2 de 1650 g,S/ 284.90,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
SIMILAC,Fórmula Infantil 1 HMO Lata 800 g,S/ 165.50,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
ENFAMIL,FORMULA LCTA PVO CONFORT PREM POTE X800G,S/ 165,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
SIMILAC,Fórmula Infantil 2 HMO Lata 1800 g,S/ 291.80,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
ENFAMIL,Fórmula infantil Etapa 1 Premium Promental de 850 g,S/ 170,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
ENFAMIL,FORMULA LCTA PVO CONFORT PREM POTE X 375G,S/ 78.90,tottus,FÓRMULA PARA LACTANTES,2024-12-06 13:09:37.640438
